 346,03;  189,820;  166,756;16337,000;23,06478
 346,17;  167,308;  143,796;16308,667;23,51178
 346,32;  188,441;  164,726;16197,667;23,71511
 346,47;  169,608;  146,062;16211,000;23,54644
 346,61;  190,405;  166,897;16308,667;23,50778
 346,76;  172,307;  149,278;16279,000;23,02944
 346,90;  195,968;  172,342;16269,000;23,62611
 347,05;  194,872;  171,028;16106,000;23,84444
 347,20;  213,174;  187,824;16108,000;25,35011
 347,34;  208,660;  182,406;16058,667;26,25411
 347,49;  215,313;  188,735;16061,333;26,57778
 347,64;  196,480;  170,055;15975,667;26,42478
 347,78;  204,139;  178,306;15786,333;25,83311
 347,93;  169,515;  143,272;15456,667;26,24278
 348,07;  200,803;  174,656;15242,667;26,14744
 348,22;  178,119;  152,172;15077,333;25,94778
 348,37;  217,105;  191,750;15017,667;25,35478
 348,51;  196,942;  171,716;14877,000;25,22611
 348,66;  210,729;  185,173;14786,000;25,55611
 348,81;  183,235;  157,421;14962,333;25,81411
 348,95;  193,676;  167,843;14853,667;25,83278
 349,10;  178,266;  152,483;14754,667;25,78311
 349,24;  195,454;  169,940;14418,333;25,51378
 349,39;  173,352;  148,312;14319,333;25,04044
 349,54;  201,088;  176,613;14227,333;24,47511
 349,68;  189,341;  164,928;14249,667;24,41244
 349,83;  204,495;  179,483;14236,333;25,01144
 349,98;  184,062;  158,220;14247,667;25,84244
 350,12;  194,941;  168,318;14213,667;26,62244
 350,27;  176,417;  149,370;14417,667;27,04744
 350,41;  187,044;  159,794;14757,333;27,25011
 350,56;  163,902;  136,022;14828,667;27,87944
 350,71;  188,898;  160,350;14810,333;28,54811
 350,85;  168,989;  140,035;14664,667;28,95478
 351,00;  200,725;  171,127;14802,000;29,59778
 351,15;  185,293;  155,530;14969,000;29,76311
 351,29;  207,703;  177,002;15197,333;30,70078
 351,44;  182,185;  151,417;15276,000;30,76811
 351,58;  197,679;  165,611;15454,667;32,06811
 351,73;  173,628;  141,293;15334,667;32,33544
 351,88;  198,975;  165,214;15396,333;33,76111
 352,02;  179,184;  144,755;15289,000;34,42878
 352,17;  206,244;  170,505;15422,333;35,73944
 352,31;  196,111;  160,210;16387,000;35,90044
 352,46;  219,403;  183,149;16443,000;36,25444
 352,61;  199,272;  163,902;16398,000;35,36978
 352,75;  206,344;  170,878;15377,000;35,46544
 352,90;  184,992;  150,054;15205,667;34,93811
 353,05;  208,706;  172,958;15102,000;35,74778
 353,19;  177,828;  142,590;14993,333;35,23811
 353,34;  200,649;  165,160;14945,667;35,48944
 353,48;  179,313;  143,074;14841,667;36,23944
 353,63;  221,022;  184,138;14893,333;36,88378
 353,78;  206,974;  168,536;14937,333;38,43844
 353,92;  224,474;  180,939;15009,000;43,53544
 354,07;  201,056;  144,720;15089,667;56,33544
 354,21;  225,781;  154,553;15153,000;71,22778
 354,36;  224,017;  147,730;15216,333;76,28711
 354,51;  249,704;  182,620;15257,667;67,08344
 354,65;  219,129;  167,164;15556,333;51,96578
 354,80;  222,028;  180,102;15805,333;41,92644
 354,94;  188,471;  150,028;16100,333;38,44344
 355,09;  208,120;  170,995;16838,000;37,12578
 355,24;  186,956;  150,909;18450,666;36,04744
 355,38;  213,521;  177,452;19916,000;36,06944
 355,53;  192,858;  156,564;20167,000;36,29411
 355,67;  230,674;  190,965;19006,334;39,70911
 355,82;  218,888;  172,249;17977,334;46,63978
 355,97;  266,155;  208,430;17717,666;57,72444
 356,11;  253,299;  189,746;18138,334;63,55311
 356,26;  263,428;  203,319;18637,666;60,10944
 356,40;  229,787;  179,330;18941,334;50,45678
 356,55;  227,865;  185,161;19401,666;42,70344
 356,70;  219,336;  179,842;19547,334;39,49378
 356,84;  246,998;  207,590;19383,666;39,40844
 356,99;  233,002;  193,609;18738,666;39,39311
 357,13;  248,550;  207,641;18257,000;40,90878
 357,28;  226,444;  184,997;17967,334;41,44778
 357,43;  245,343;  202,179;17884,000;43,16344
 357,57;  237,901;  192,688;17822,334;45,21244
 357,72;  250,544;  202,584;17717,666;47,96011
 357,86;  246,111;  196,064;17638,334;50,04678
 358,01;  271,340;  219,554;17516,666;51,78544
 358,16;  264,550;  210,035;17457,666;54,51478
 358,30;  283,481;  223,893;17490,000;59,58878
 358,45;  260,346;  195,560;17518,334;64,78578
 358,59;  282,069;  215,171;17670,666;66,89744
 358,74;  276,560;  209,162;17874,000;67,39844
 358,89;  284,909;  217,274;18038,000;67,63511
 359,03;  269,644;  198,678;18049,000;70,96644
 359,18;  280,477;  205,619;18105,666;74,85778
 359,32;  276,250;  197,974;18325,666;78,27678
 359,47;  298,794;  219,900;18760,666;78,89378
 359,62;  287,848;  210,238;19207,334;77,61044
 359,76;  306,996;  231,662;19544,334;75,33444
 359,91;  294,735;  221,054;19910,000;73,68111
 360,05;  297,492;  224,837;20110,000;72,65444
 360,20;  286,726;  214,065;20533,334;72,66178
 360,35;  302,057;  229,445;20989,334;72,61178
 360,49;  285,468;  212,042;21992,000;73,42611
